Invoice No,Issue Date,Buyer TIN,Buyer,Currency,Subtotal,VAT,Total,Item,Qty,Unit Price
INV-SYN-00064,2025-05-14,91416376-8387,Kano Textiles Ltd,NGN,61843.57,4638.27,66481.84,Consulting Services,11,2227.48
INV-SYN-00064,2025-05-14,91416376-8387,Kano Textiles Ltd,NGN,61843.57,4638.27,66481.84,Office Supplies,1,2294.59
INV-SYN-00064,2025-05-14,91416376-8387,Kano Textiles Ltd,NGN,61843.57,4638.27,66481.84,Maintenance Services,10,3504.67
INV-SYN-00065,2025-12-09,05767105-2959,Abuja Construction Materials Ltd,NGN,96078.04,7205.85,103283.89,Maintenance Services,13,918.08
INV-SYN-00065,2025-12-09,05767105-2959,Abuja Construction Materials Ltd,NGN,96078.04,7205.85,103283.89,Raw Materials,6,1191.62
INV-SYN-00065,2025-12-09,05767105-2959,Abuja Construction Materials Ltd,NGN,96078.04,7205.85,103283.89,Raw Materials,16,4812.08
INV-SYN-00066,2025-04-03,27100898-3956,Kano Textiles Ltd,NGN,32186.13,2413.96,34600.09,Building Materials,18,1376.24
INV-SYN-00066,2025-04-03,27100898-3956,Kano Textiles Ltd,NGN,32186.13,2413.96,34600.09,Office Supplies,7,149.45
INV-SYN-00066,2025-04-03,27100898-3956,Kano Textiles Ltd,NGN,32186.13,2413.96,34600.09,IT Services,19,335.14
INV-SYN-00067,2025-03-25,89079362-0307,Ibrahim & Sons Trading Ltd,NGN,18154.89,1361.62,19516.51,Raw Materials,17,517.91
INV-SYN-00067,2025-03-25,89079362-0307,Ibrahim & Sons Trading Ltd,NGN,18154.89,1361.62,19516.51,IT Services,2,1805.89
INV-SYN-00067,2025-03-25,89079362-0307,Ibrahim & Sons Trading Ltd,NGN,18154.89,1361.62,19516.51,Maintenance Services,6,956.44
INV-SYN-00068,2025-05-20,56474828-3285,Ola Foods Plc,NGN,133094.65,9982.10,143076.75,Maintenance Services,19,4888.60
INV-SYN-00068,2025-05-20,56474828-3285,Ola Foods Plc,NGN,133094.65,9982.10,143076.75,IT Services,11,3513.49
INV-SYN-00068,2025-05-20,56474828-3285,Ola Foods Plc,NGN,133094.65,9982.10,143076.75,Raw Materials,13,120.22
INV-SYN-00069,2025-09-22,04274614-5467,Lagos Steel & Aluminium Ltd,NGN,32975.37,2473.15,35448.52,IT Services,6,1301.33
INV-SYN-00069,2025-09-22,04274614-5467,Lagos Steel & Aluminium Ltd,NGN,32975.37,2473.15,35448.52,Building Materials,10,1440.06
INV-SYN-00069,2025-09-22,04274614-5467,Lagos Steel & Aluminium Ltd,NGN,32975.37,2473.15,35448.52,Raw Materials,9,1196.31
INV-SYN-00070,2025-09-18,05886647-5286,Ibrahim & Sons Trading Ltd,NGN,28784.30,2158.82,30943.12,Industrial Equipment,8,1141.30
INV-SYN-00070,2025-09-18,05886647-5286,Ibrahim & Sons Trading Ltd,NGN,28784.30,2158.82,30943.12,IT Services,10,102.51
INV-SYN-00070,2025-09-18,05886647-5286,Ibrahim & Sons Trading Ltd,NGN,28784.30,2158.82,30943.12,Building Materials,16,1164.30
INV-SYN-00071,2025-12-15,37524217-1896,Adeyemi Trading Company Ltd,NGN,38207.60,2865.57,41073.17,Raw Materials,12,1584.26
INV-SYN-00071,2025-12-15,37524217-1896,Adeyemi Trading Company Ltd,NGN,38207.60,2865.57,41073.17,IT Services,4,4519.63
INV-SYN-00071,2025-12-15,37524217-1896,Adeyemi Trading Company Ltd,NGN,38207.60,2865.57,41073.17,Office Supplies,2,558.98
INV-SYN-00072,2025-12-17,96113603-4827,Chukwuemeka Okafor Ltd,NGN,98260.95,7369.57,105630.52,Logistics Services,17,2930.64
INV-SYN-00072,2025-12-17,96113603-4827,Chukwuemeka Okafor Ltd,NGN,98260.95,7369.57,105630.52,Building Materials,16,228.27
INV-SYN-00072,2025-12-17,96113603-4827,Chukwuemeka Okafor Ltd,NGN,98260.95,7369.57,105630.52,Logistics Services,19,2357.25
INV-SYN-00073,2025-06-19,37270658-4680,Lagos Steel & Aluminium Ltd,NGN,92920.65,6969.05,99889.70,Maintenance Services,17,3500.31
INV-SYN-00073,2025-06-19,37270658-4680,Lagos Steel & Aluminium Ltd,NGN,92920.65,6969.05,99889.70,IT Services,20,1169.85
INV-SYN-00073,2025-06-19,37270658-4680,Lagos Steel & Aluminium Ltd,NGN,92920.65,6969.05,99889.70,Industrial Equipment,3,3339.46
INV-SYN-00074,2025-11-24,12611314-2122,Yusuf Agro Processing Ltd,NGN,117029.18,8777.19,125806.37,Consulting Services,13,1860.49
INV-SYN-00074,2025-11-24,12611314-2122,Yusuf Agro Processing Ltd,NGN,117029.18,8777.19,125806.37,IT Services,15,3764.79
INV-SYN-00074,2025-11-24,12611314-2122,Yusuf Agro Processing Ltd,NGN,117029.18,8777.19,125806.37,Building Materials,8,4546.37
INV-SYN-00075,2025-01-25,65397202-2343,Adeyemi Trading Company Ltd,NGN,53793.99,4034.55,57828.54,Office Supplies,13,1405.77
INV-SYN-00075,2025-01-25,65397202-2343,Adeyemi Trading Company Ltd,NGN,53793.99,4034.55,57828.54,Maintenance Services,4,1123.08
INV-SYN-00075,2025-01-25,65397202-2343,Adeyemi Trading Company Ltd,NGN,53793.99,4034.55,57828.54,Raw Materials,7,4432.38
INV-SYN-00076,2025-03-06,28325568-0045,Emeka Logistics Nigeria Ltd,NGN,52309.14,3923.19,56232.33,Raw Materials,13,3312.09
INV-SYN-00076,2025-03-06,28325568-0045,Emeka Logistics Nigeria Ltd,NGN,52309.14,3923.19,56232.33,Office Supplies,9,162.61
INV-SYN-00076,2025-03-06,28325568-0045,Emeka Logistics Nigeria Ltd,NGN,52309.14,3923.19,56232.33,Industrial Equipment,4,1947.12
INV-SYN-00077,2025-12-23,89249591-0127,Kano Textiles Ltd,NGN,119095.93,8932.19,128028.12,Logistics Services,10,2299.97
INV-SYN-00077,2025-12-23,89249591-0127,Kano Textiles Ltd,NGN,119095.93,8932.19,128028.12,Raw Materials,4,1677.73
INV-SYN-00077,2025-12-23,89249591-0127,Kano Textiles Ltd,NGN,119095.93,8932.19,128028.12,Consulting Services,19,4704.49
INV-SYN-00078,2025-02-09,32975318-3790,Adeyemi Trading Company Ltd,NGN,125303.40,9397.76,134701.16,IT Services,10,3277.22
INV-SYN-00078,2025-02-09,32975318-3790,Adeyemi Trading Company Ltd,NGN,125303.40,9397.76,134701.16,Office Supplies,12,4015.25
INV-SYN-00078,2025-02-09,32975318-3790,Adeyemi Trading Company Ltd,NGN,125303.40,9397.76,134701.16,Maintenance Services,20,2217.41
INV-SYN-00079,2025-02-07,43345957-5349,Yusuf Agro Processing Ltd,NGN,121981.28,9148.60,131129.88,Office Supplies,9,4443.54
INV-SYN-00079,2025-02-07,43345957-5349,Yusuf Agro Processing Ltd,NGN,121981.28,9148.60,131129.88,IT Services,15,4323.72
INV-SYN-00079,2025-02-07,43345957-5349,Yusuf Agro Processing Ltd,NGN,121981.28,9148.60,131129.88,Office Supplies,7,2447.66
INV-SYN-00080,2025-04-16,61207312-2535,Adeyemi Trading Company Ltd,NGN,12301.44,922.61,13224.05,Industrial Equipment,16,370.77
INV-SYN-00080,2025-04-16,61207312-2535,Adeyemi Trading Company Ltd,NGN,12301.44,922.61,13224.05,Building Materials,12,251.22
INV-SYN-00080,2025-04-16,61207312-2535,Adeyemi Trading Company Ltd,NGN,12301.44,922.61,13224.05,Raw Materials,4,838.62
INV-SYN-00081,2025-03-31,61323705-6841,Yusuf Agro Processing Ltd,NGN,153293.56,11497.02,164790.58,Building Materials,20,2858.53
INV-SYN-00081,2025-03-31,61323705-6841,Yusuf Agro Processing Ltd,NGN,153293.56,11497.02,164790.58,Raw Materials,16,2535.83
INV-SYN-00081,2025-03-31,61323705-6841,Yusuf Agro Processing Ltd,NGN,153293.56,11497.02,164790.58,IT Services,12,4629.14
INV-SYN-00082,2025-06-30,10851712-3379,Adeyemi Trading Company Ltd,NGN,109581.66,8218.62,117800.28,Consulting Services,13,3787.33
INV-SYN-00082,2025-06-30,10851712-3379,Adeyemi Trading Company Ltd,NGN,109581.66,8218.62,117800.28,Consulting Services,10,4363.89
INV-SYN-00082,2025-06-30,10851712-3379,Adeyemi Trading Company Ltd,NGN,109581.66,8218.62,117800.28,Logistics Services,13,1285.19
INV-SYN-00083,2025-05-17,97666690-4025,Ọlá Foods Distribution Plc,NGN,53417.35,4006.30,57423.65,Maintenance Services,11,4526.96
INV-SYN-00083,2025-05-17,97666690-4025,Ọlá Foods Distribution Plc,NGN,53417.35,4006.30,57423.65,Maintenance Services,8,308.16
INV-SYN-00083,2025-05-17,97666690-4025,Ọlá Foods Distribution Plc,NGN,53417.35,4006.30,57423.65,Logistics Services,1,1155.51
INV-SYN-00084,2025-03-17,72857884-9511,Chukwuemeka Okàfor Ventures Ltd,NGN,75662.05,5674.65,81336.70,Logistics Services,16,2376.28
INV-SYN-00084,2025-03-17,72857884-9511,Chukwuemeka Okàfor Ventures Ltd,NGN,75662.05,5674.65,81336.70,Building Materials,3,4723.43
INV-SYN-00084,2025-03-17,72857884-9511,Chukwuemeka Okàfor Ventures Ltd,NGN,75662.05,5674.65,81336.70,Logistics Services,14,1676.52
INV-SYN-00085,2025-09-19,36144804-9623,Emeka Logistics Nigeria Ltd,NGN,92006.14,6900.46,98906.60,Raw Materials,4,3826.63
INV-SYN-00085,2025-09-19,36144804-9623,Emeka Logistics Nigeria Ltd,NGN,92006.14,6900.46,98906.60,Logistics Services,14,4410.48
INV-SYN-00085,2025-09-19,36144804-9623,Emeka Logistics Nigeria Ltd,NGN,92006.14,6900.46,98906.60,Logistics Services,15,996.86
INV-SYN-00086,2025-02-03,96758734-8236,Lagos Steel & Aluminium Ltd,NGN,35838.08,2687.86,38525.94,Office Supplies,10,1062.32
INV-SYN-00086,2025-02-03,96758734-8236,Lagos Steel & Aluminium Ltd,NGN,35838.08,2687.86,38525.94,Logistics Services,3,2482.84
INV-SYN-00086,2025-02-03,96758734-8236,Lagos Steel & Aluminium Ltd,NGN,35838.08,2687.86,38525.94,Raw Materials,6,2961.06
INV-SYN-00087,2025-04-02,40401912-6378,Lagos Steel & Aluminium Ltd,NGN,63411.33,4755.85,68167.18,Logistics Services,11,3508.65
INV-SYN-00087,2025-04-02,40401912-6378,Lagos Steel & Aluminium Ltd,NGN,63411.33,4755.85,68167.18,Raw Materials,15,105.62
INV-SYN-00087,2025-04-02,40401912-6378,Lagos Steel & Aluminium Ltd,NGN,63411.33,4755.85,68167.18,Logistics Services,12,1935.99
INV-SYN-00088,2025-11-02,73228192-2235,Ibrahim & Sons Trading Ltd,NGN,72288.85,5421.66,77710.51,IT Services,4,4475.61
INV-SYN-00088,2025-11-02,73228192-2235,Ibrahim & Sons Trading Ltd,NGN,72288.85,5421.66,77710.51,Office Supplies,19,2617.94
INV-SYN-00088,2025-11-02,73228192-2235,Ibrahim & Sons Trading Ltd,NGN,72288.85,5421.66,77710.51,Maintenance Services,5,929.11
INV-SYN-00089,2025-03-06,67674901-9649,Port Harcourt Energy Services Ltd,NGN,48496.77,3637.26,52134.03,Building Materials,15,720.17
INV-SYN-00089,2025-03-06,67674901-9649,Port Harcourt Energy Services Ltd,NGN,48496.77,3637.26,52134.03,Building Materials,6,4761.51
INV-SYN-00089,2025-03-06,67674901-9649,Port Harcourt Energy Services Ltd,NGN,48496.77,3637.26,52134.03,Maintenance Services,12,760.43
INV-SYN-00090,2025-04-28,97000160-6114,Emeka Logistics Nigeria Ltd,NGN,59804.08,4485.31,64289.39,Consulting Services,7,2473.56
INV-SYN-00090,2025-04-28,97000160-6114,Emeka Logistics Nigeria Ltd,NGN,59804.08,4485.31,64289.39,Consulting Services,12,1854.28
INV-SYN-00090,2025-04-28,97000160-6114,Emeka Logistics Nigeria Ltd,NGN,59804.08,4485.31,64289.39,Building Materials,11,1839.80
INV-SYN-00091,2025-01-12,70620679-4622,Adeyemi Trading Company Ltd,NGN,118596.94,8894.77,127491.71,Raw Materials,12,4375.23
INV-SYN-00091,2025-01-12,70620679-4622,Adeyemi Trading Company Ltd,NGN,118596.94,8894.77,127491.71,Consulting Services,13,3986.50
INV-SYN-00091,2025-01-12,70620679-4622,Adeyemi Trading Company Ltd,NGN,118596.94,8894.77,127491.71,Office Supplies,9,1585.52
INV-SYN-00092,2025-09-11,04250299-1401,Ola Foods Plc,NGN,43669.54,3275.22,46944.76,IT Services,1,1804.44
INV-SYN-00092,2025-09-11,04250299-1401,Ola Foods Plc,NGN,43669.54,3275.22,46944.76,IT Services,11,1426.70
INV-SYN-00092,2025-09-11,04250299-1401,Ola Foods Plc,NGN,43669.54,3275.22,46944.76,Office Supplies,10,2617.14
INV-SYN-00093,2025-12-28,20815218-2563,Adeyemi Trading Company Ltd,NGN,67665.06,5074.88,72739.94,Consulting Services,10,1405.30
INV-SYN-00093,2025-12-28,20815218-2563,Adeyemi Trading Company Ltd,NGN,67665.06,5074.88,72739.94,IT Services,19,1373.69
INV-SYN-00093,2025-12-28,20815218-2563,Adeyemi Trading Company Ltd,NGN,67665.06,5074.88,72739.94,Industrial Equipment,17,1618.35
INV-SYN-00094,2025-12-07,20985800-8656,Chukwuemeka Okafor Ltd,NGN,112514.16,8438.56,120952.72,Office Supplies,12,2125.56
INV-SYN-00094,2025-12-07,20985800-8656,Chukwuemeka Okafor Ltd,NGN,112514.16,8438.56,120952.72,IT Services,5,732.56
INV-SYN-00094,2025-12-07,20985800-8656,Chukwuemeka Okafor Ltd,NGN,112514.16,8438.56,120952.72,Maintenance Services,19,4386.56
INV-SYN-00095,2025-08-24,29567225-7199,Kano Textiles Ltd,NGN,109772.98,8232.97,118005.95,Maintenance Services,7,2148.01
INV-SYN-00095,2025-08-24,29567225-7199,Kano Textiles Ltd,NGN,109772.98,8232.97,118005.95,Raw Materials,14,4124.60
INV-SYN-00095,2025-08-24,29567225-7199,Kano Textiles Ltd,NGN,109772.98,8232.97,118005.95,IT Services,17,2176.03
INV-SYN-00096,2025-07-26,13087128-1668,Ọlá Foods Distribution Plc,NGN,62697.05,4702.28,67399.33,IT Services,16,1757.31
INV-SYN-00096,2025-07-26,13087128-1668,Ọlá Foods Distribution Plc,NGN,62697.05,4702.28,67399.33,Industrial Equipment,7,3147.77
INV-SYN-00096,2025-07-26,13087128-1668,Ọlá Foods Distribution Plc,NGN,62697.05,4702.28,67399.33,Consulting Services,10,1254.57
INV-SYN-00097,2025-05-14,01972357-4869,Chukwuemeka Okàfor Ventures Ltd,NGN,12124.98,909.37,13034.35,Industrial Equipment,1,1782.70
INV-SYN-00097,2025-05-14,01972357-4869,Chukwuemeka Okàfor Ventures Ltd,NGN,12124.98,909.37,13034.35,Building Materials,12,427.14
INV-SYN-00097,2025-05-14,01972357-4869,Chukwuemeka Okàfor Ventures Ltd,NGN,12124.98,909.37,13034.35,IT Services,4,1304.15
INV-SYN-00098,2025-07-15,68967222-2262,Ibrahim & Sons Trading Ltd,NGN,24232.62,1817.45,26050.07,Raw Materials,2,787.35
INV-SYN-00098,2025-07-15,68967222-2262,Ibrahim & Sons Trading Ltd,NGN,24232.62,1817.45,26050.07,Office Supplies,10,1064.52
INV-SYN-00098,2025-07-15,68967222-2262,Ibrahim & Sons Trading Ltd,NGN,24232.62,1817.45,26050.07,Consulting Services,4,3003.18
INV-SYN-00099,2025-06-27,66818455-9262,Emeka Logistics Nigeria Ltd,NGN,38340.89,2875.57,41216.46,Maintenance Services,10,1107.12
INV-SYN-00099,2025-06-27,66818455-9262,Emeka Logistics Nigeria Ltd,NGN,38340.89,2875.57,41216.46,Industrial Equipment,11,363.19
INV-SYN-00099,2025-06-27,66818455-9262,Emeka Logistics Nigeria Ltd,NGN,38340.89,2875.57,41216.46,Building Materials,15,1551.64
INV-SYN-00100,2025-04-13,93404213-8909,Kano Textiles Ltd,NGN,63364.25,4752.32,68116.57,Consulting Services,3,4987.31
INV-SYN-00100,2025-04-13,93404213-8909,Kano Textiles Ltd,NGN,63364.25,4752.32,68116.57,Industrial Equipment,16,1115.36
INV-SYN-00100,2025-04-13,93404213-8909,Kano Textiles Ltd,NGN,63364.25,4752.32,68116.57,IT Services,12,2546.38
INV-SYN-00101,2025-04-20,51856399-2446,Lagos Steel & Aluminium Ltd,NGN,68035.30,5102.65,73137.95,Logistics Services,8,2352.03
INV-SYN-00101,2025-04-20,51856399-2446,Lagos Steel & Aluminium Ltd,NGN,68035.30,5102.65,73137.95,Logistics Services,5,2168.61
INV-SYN-00101,2025-04-20,51856399-2446,Lagos Steel & Aluminium Ltd,NGN,68035.30,5102.65,73137.95,Raw Materials,19,2019.79
INV-SYN-00102,2025-09-12,90307553-7865,Abuja Construction Materials Ltd,NGN,41050.40,3078.78,44129.18,IT Services,10,333.15
INV-SYN-00102,2025-09-12,90307553-7865,Abuja Construction Materials Ltd,NGN,41050.40,3078.78,44129.18,Building Materials,10,618.95
INV-SYN-00102,2025-09-12,90307553-7865,Abuja Construction Materials Ltd,NGN,41050.40,3078.78,44129.18,Consulting Services,20,1576.47
INV-SYN-00103,2025-05-15,92226908-5127,Adeyemi Trading Company Ltd,NGN,35771.68,2682.88,38454.56,Office Supplies,8,505.38
INV-SYN-00103,2025-05-15,92226908-5127,Adeyemi Trading Company Ltd,NGN,35771.68,2682.88,38454.56,Office Supplies,11,1235.69
INV-SYN-00103,2025-05-15,92226908-5127,Adeyemi Trading Company Ltd,NGN,35771.68,2682.88,38454.56,Industrial Equipment,5,3627.21
INV-SYN-00104,2025-02-26,65821875-8865,Lagos Steel & Aluminium Ltd,NGN,35412.06,2655.90,38067.96,Consulting Services,3,291.63
INV-SYN-00104,2025-02-26,65821875-8865,Lagos Steel & Aluminium Ltd,NGN,35412.06,2655.90,38067.96,IT Services,3,3332.83
INV-SYN-00104,2025-02-26,65821875-8865,Lagos Steel & Aluminium Ltd,NGN,35412.06,2655.90,38067.96,IT Services,12,2044.89
INV-SYN-00105,2025-02-09,35113893-6239,Kano Textiles Ltd,NGN,141832.81,10637.46,152470.27,Building Materials,8,1757.49
INV-SYN-00105,2025-02-09,35113893-6239,Kano Textiles Ltd,NGN,141832.81,10637.46,152470.27,Logistics Services,13,2929.13
INV-SYN-00105,2025-02-09,35113893-6239,Kano Textiles Ltd,NGN,141832.81,10637.46,152470.27,Office Supplies,20,4484.71
INV-SYN-00106,2025-11-04,66351515-8983,Chukwuemeka Okafor Ltd,NGN,47250.85,3543.81,50794.66,Office Supplies,1,4454.40
INV-SYN-00106,2025-11-04,66351515-8983,Chukwuemeka Okafor Ltd,NGN,47250.85,3543.81,50794.66,Maintenance Services,3,606.05
INV-SYN-00106,2025-11-04,66351515-8983,Chukwuemeka Okafor Ltd,NGN,47250.85,3543.81,50794.66,Consulting Services,11,3725.30
INV-SYN-00107,2025-03-20,63972372-3636,Chukwuemeka Okàfor Ventures Ltd,NGN,129950.32,9746.27,139696.59,Consulting Services,19,2589.11
INV-SYN-00107,2025-03-20,63972372-3636,Chukwuemeka Okàfor Ventures Ltd,NGN,129950.32,9746.27,139696.59,Maintenance Services,7,1249.67
INV-SYN-00107,2025-03-20,63972372-3636,Chukwuemeka Okàfor Ventures Ltd,NGN,129950.32,9746.27,139696.59,Building Materials,18,4000.53
INV-SYN-00108,2025-12-15,87691633-2383,Abuja Construction Materials Ltd,NGN,53431.07,4007.33,57438.40,IT Services,3,1832.26
INV-SYN-00108,2025-12-15,87691633-2383,Abuja Construction Materials Ltd,NGN,53431.07,4007.33,57438.40,Logistics Services,17,859.57
INV-SYN-00108,2025-12-15,87691633-2383,Abuja Construction Materials Ltd,NGN,53431.07,4007.33,57438.40,Office Supplies,8,4165.20
INV-SYN-00109,2025-04-27,89669147-2311,Port Harcourt Energy Services Ltd,NGN,50401.74,3780.13,54181.87,Building Materials,11,1815.96
INV-SYN-00109,2025-04-27,89669147-2311,Port Harcourt Energy Services Ltd,NGN,50401.74,3780.13,54181.87,Consulting Services,8,3498.42
INV-SYN-00109,2025-04-27,89669147-2311,Port Harcourt Energy Services Ltd,NGN,50401.74,3780.13,54181.87,Consulting Services,17,143.46
INV-SYN-00110,2025-08-09,93737280-2705,Abuja Construction Materials Ltd,NGN,108388.43,8129.13,116517.56,Office Supplies,9,1798.75
INV-SYN-00110,2025-08-09,93737280-2705,Abuja Construction Materials Ltd,NGN,108388.43,8129.13,116517.56,Logistics Services,7,2108.85
INV-SYN-00110,2025-08-09,93737280-2705,Abuja Construction Materials Ltd,NGN,108388.43,8129.13,116517.56,Office Supplies,19,4075.67
INV-SYN-00111,2025-08-04,49973879-6907,Lagos Steel & Aluminium Ltd,NGN,138045.90,10353.44,148399.34,Consulting Services,11,3319.36
INV-SYN-00111,2025-08-04,49973879-6907,Lagos Steel & Aluminium Ltd,NGN,138045.90,10353.44,148399.34,Office Supplies,10,2807.59
INV-SYN-00111,2025-08-04,49973879-6907,Lagos Steel & Aluminium Ltd,NGN,138045.90,10353.44,148399.34,IT Services,19,3866.16
INV-SYN-00112,2025-10-14,88716631-9616,Abuja Construction Materials Ltd,NGN,24897.95,1867.35,26765.30,Maintenance Services,8,315.75
INV-SYN-00112,2025-10-14,88716631-9616,Abuja Construction Materials Ltd,NGN,24897.95,1867.35,26765.30,IT Services,4,1862.41
INV-SYN-00112,2025-10-14,88716631-9616,Abuja Construction Materials Ltd,NGN,24897.95,1867.35,26765.30,Building Materials,13,1147.87
INV-SYN-00113,2025-04-30,04019917-1089,Yusuf Agro Processing Ltd,NGN,29347.73,2201.08,31548.81,Building Materials,2,4110.99
INV-SYN-00113,2025-04-30,04019917-1089,Yusuf Agro Processing Ltd,NGN,29347.73,2201.08,31548.81,Maintenance Services,5,3766.29
INV-SYN-00113,2025-04-30,04019917-1089,Yusuf Agro Processing Ltd,NGN,29347.73,2201.08,31548.81,Raw Materials,10,229.43
INV-SYN-00114,2025-09-02,05857720-2003,Adeyemi Trading Company Ltd,NGN,81376.73,6103.25,87479.98,Consulting Services,17,2325.17
INV-SYN-00114,2025-09-02,05857720-2003,Adeyemi Trading Company Ltd,NGN,81376.73,6103.25,87479.98,Logistics Services,8,3416.04
INV-SYN-00114,2025-09-02,05857720-2003,Adeyemi Trading Company Ltd,NGN,81376.73,6103.25,87479.98,Maintenance Services,14,1037.18
INV-SYN-00115,2025-11-10,15658404-9449,Kano Textiles Ltd,NGN,55523.26,4164.24,59687.50,IT Services,9,1865.83
INV-SYN-00115,2025-11-10,15658404-9449,Kano Textiles Ltd,NGN,55523.26,4164.24,59687.50,Building Materials,3,1547.63
INV-SYN-00115,2025-11-10,15658404-9449,Kano Textiles Ltd,NGN,55523.26,4164.24,59687.50,IT Services,11,3098.90
INV-SYN-00116,2025-04-27,60981278-9004,Port Harcourt Energy Services Ltd,NGN,50770.89,3807.82,54578.71,Industrial Equipment,20,1645.85
INV-SYN-00116,2025-04-27,60981278-9004,Port Harcourt Energy Services Ltd,NGN,50770.89,3807.82,54578.71,Logistics Services,5,3511.21
INV-SYN-00116,2025-04-27,60981278-9004,Port Harcourt Energy Services Ltd,NGN,50770.89,3807.82,54578.71,Industrial Equipment,6,49.64
INV-SYN-00117,2025-09-06,76309736-1680,Lagos Steel & Aluminium Ltd,NGN,66105.23,4957.89,71063.12,Raw Materials,7,4734.38
INV-SYN-00117,2025-09-06,76309736-1680,Lagos Steel & Aluminium Ltd,NGN,66105.23,4957.89,71063.12,Raw Materials,6,4784.95
INV-SYN-00117,2025-09-06,76309736-1680,Lagos Steel & Aluminium Ltd,NGN,66105.23,4957.89,71063.12,Office Supplies,1,4254.87
INV-SYN-00118,2025-12-01,26693621-2486,Chukwuemeka Okafor Ltd,NGN,10184.17,763.81,10947.98,Building Materials,1,1992.55
INV-SYN-00118,2025-12-01,26693621-2486,Chukwuemeka Okafor Ltd,NGN,10184.17,763.81,10947.98,Building Materials,2,1164.75
INV-SYN-00118,2025-12-01,26693621-2486,Chukwuemeka Okafor Ltd,NGN,10184.17,763.81,10947.98,Building Materials,6,977.02
INV-SYN-00119,2025-05-05,76180859-7584,Chukwuemeka Okàfor Ventures Ltd,NGN,167727.04,12579.53,180306.57,Logistics Services,14,3923.40
INV-SYN-00119,2025-05-05,76180859-7584,Chukwuemeka Okàfor Ventures Ltd,NGN,167727.04,12579.53,180306.57,IT Services,20,3691.58
INV-SYN-00119,2025-05-05,76180859-7584,Chukwuemeka Okàfor Ventures Ltd,NGN,167727.04,12579.53,180306.57,Consulting Services,8,4870.98
INV-SYN-00120,2025-07-18,17979096-1637,Ọlá Foods Distribution Plc,NGN,113904.71,8542.85,122447.56,Building Materials,14,1612.72
INV-SYN-00120,2025-07-18,17979096-1637,Ọlá Foods Distribution Plc,NGN,113904.71,8542.85,122447.56,Maintenance Services,20,2088.07
INV-SYN-00120,2025-07-18,17979096-1637,Ọlá Foods Distribution Plc,NGN,113904.71,8542.85,122447.56,Logistics Services,11,4505.93
